name,time_ns
s000_run_timed,262145266
s000_run_timed,272910568
s000_run_timed,267520879
s000_run_timed,267287405
s000_run_timed,267182906
s000_run_timed,267530806
s000_run_timed,266863020
s000_run_timed,266917786
s000_run_timed,267008286
s000_run_timed,266886171
s000_run_timed,266629823
dace_s000,184055000
dace_s000,183411000
dace_s000,183670000
dace_s000,183284000
dace_s000,183249000
dace_s000,183018000
dace_s000,184023000
dace_s000,183341000
dace_s000,182840000
dace_s000,183851000
dace_s000,184493000
s111_run_timed,185190400
s111_run_timed,185242032
s111_run_timed,185498891
s111_run_timed,185026312
s111_run_timed,185113094
s111_run_timed,185044801
s111_run_timed,185034160
s111_run_timed,184879490
s111_run_timed,184866918
s111_run_timed,185034546
s111_run_timed,184853511
dace_s111,185726000
dace_s111,185649000
dace_s111,186149000
dace_s111,186934000
dace_s111,185752000
dace_s111,186861000
dace_s111,186172000
dace_s111,186570000
dace_s111,187232000
dace_s111,187481000
dace_s111,187405000
s1111_run_timed,222715510
s1111_run_timed,222259116
s1111_run_timed,222072319
s1111_run_timed,222177754
s1111_run_timed,222114198
s1111_run_timed,222325241
s1111_run_timed,221997288
s1111_run_timed,222186426
s1111_run_timed,221992254
s1111_run_timed,222837318
s1111_run_timed,221980237
dace_s1111,222753000
dace_s1111,224865000
dace_s1111,222575000
dace_s1111,222675000
dace_s1111,222309000
dace_s1111,222980000
dace_s1111,222284000
dace_s1111,222151000
dace_s1111,222845000
dace_s1111,222279000
dace_s1111,222792000
s112_run_timed,314010239
s112_run_timed,314009036
s112_run_timed,313731758
s112_run_timed,313964657
s112_run_timed,313676788
s112_run_timed,314188320
s112_run_timed,314241895
s112_run_timed,313607812
s112_run_timed,313476041
s112_run_timed,313451995
s112_run_timed,313017930
dace_s112,272466000
dace_s112,272418000
dace_s112,272429000
dace_s112,272271000
dace_s112,272180000
dace_s112,272063000
dace_s112,272063000
dace_s112,272368000
dace_s112,272932000
dace_s112,271919000
dace_s112,271901000
s1112_run_timed,281044491
s1112_run_timed,280964192
s1112_run_timed,280382946
s1112_run_timed,280375157
s1112_run_timed,279967954
s1112_run_timed,280131053
s1112_run_timed,279636230
s1112_run_timed,279514629
s1112_run_timed,279889054
s1112_run_timed,279215612
s1112_run_timed,279206801
dace_s1112,275486000
dace_s1112,275696000
dace_s1112,275309000
dace_s1112,274565000
dace_s1112,274840000
dace_s1112,274637000
dace_s1112,274551000
dace_s1112,274786000
dace_s1112,274361000
dace_s1112,273884000
dace_s1112,273968000
s113_run_timed,372788206
s113_run_timed,373291027
s113_run_timed,372463534
s113_run_timed,372250721
s113_run_timed,371866432
s113_run_timed,371420292
s113_run_timed,371480996
s113_run_timed,370714469
s113_run_timed,370802748
s113_run_timed,370715029
s113_run_timed,370224865
dace_s113,373127000
dace_s113,373096000
dace_s113,372313000
dace_s113,372152000
dace_s113,371055000
dace_s113,370912000
dace_s113,371084000
dace_s113,370164000
dace_s113,369933000
dace_s113,369895000
dace_s113,369555000
s1113_run_timed,191913217
s1113_run_timed,192157312
s1113_run_timed,191759466
s1113_run_timed,191859908
s1113_run_timed,192105335
s1113_run_timed,191464564
s1113_run_timed,191565412
s1113_run_timed,191706594
s1113_run_timed,191454575
s1113_run_timed,191763961
s1113_run_timed,191915124
dace_s1113,193685000
dace_s1113,193742000
dace_s1113,195183000
dace_s1113,194513000
dace_s1113,194251000
dace_s1113,195151000
dace_s1113,193553000
dace_s1113,193956000
dace_s1113,193459000
dace_s1113,193789000
dace_s1113,193452000
s114_run_timed,11175503
s114_run_timed,11243032
s114_run_timed,7244950
s114_run_timed,6762160
s114_run_timed,7536938
s114_run_timed,7470217
s114_run_timed,7476690
s114_run_timed,7045151
s114_run_timed,6207896
s114_run_timed,7594119
s114_run_timed,7479378
dace_s114,10829000
dace_s114,10551000
dace_s114,7425000
dace_s114,7184000
dace_s114,6522000
dace_s114,7030000
dace_s114,6471000
dace_s114,6280000
dace_s114,5968000
dace_s114,6311000
dace_s114,6813000
s1115_run_timed,131816611
s1115_run_timed,132189111
s1115_run_timed,127415098
s1115_run_timed,126124879
s1115_run_timed,125325324
s1115_run_timed,124682092
s1115_run_timed,124136078
s1115_run_timed,123762981
s1115_run_timed,123654634
s1115_run_timed,122775468
s1115_run_timed,122344491
dace_s1115,139327000
dace_s1115,139344000
dace_s1115,133562000
dace_s1115,129866000
dace_s1115,126222000
dace_s1115,123096000
dace_s1115,120189000
dace_s1115,117294000
dace_s1115,114685000
dace_s1115,112202000
dace_s1115,110099000
s116_run_timed,580213592
s116_run_timed,580378375
s116_run_timed,580520861
s116_run_timed,581133520
s116_run_timed,579232508
s116_run_timed,578705583
s116_run_timed,577044700
s116_run_timed,576689527
s116_run_timed,576684886
s116_run_timed,576989077
s116_run_timed,577440711
dace_s116,515720000
dace_s116,511835000
dace_s116,511698000
dace_s116,511218000
dace_s116,511203000
dace_s116,510906000
dace_s116,510686000
dace_s116,510771000
dace_s116,510458000
dace_s116,510484000
dace_s116,510452000
s118_run_timed,97577191
s118_run_timed,90364042
s118_run_timed,84475145
s118_run_timed,83847173
s118_run_timed,83222150
s118_run_timed,82822107
s118_run_timed,82191910
s118_run_timed,75013171
s118_run_timed,72146519
s118_run_timed,71871770
s118_run_timed,71745736
dace_s118,104412000
dace_s118,104056000
dace_s118,96215000
dace_s118,89762000
dace_s118,88044000
dace_s118,86615000
dace_s118,85912000
dace_s118,83803000
dace_s118,78821000
dace_s118,74923000
dace_s118,74040000
s119_run_timed,1204919067
s119_run_timed,1200146726
s119_run_timed,1159046479
s119_run_timed,1133050893
s119_run_timed,1112729653
s119_run_timed,1089430710
s119_run_timed,1074367977
s119_run_timed,1065228389
s119_run_timed,1058376726
s119_run_timed,1052612798
s119_run_timed,1047965542
dace_s119,1177039000
dace_s119,1171694000
dace_s119,1110764000
dace_s119,1081400000
dace_s119,1065446000
dace_s119,1055150000
dace_s119,1046923000
dace_s119,1041703000
dace_s119,1039169000
dace_s119,1036298000
dace_s119,1032025000
s121_run_timed,278438894
s121_run_timed,278138986
s121_run_timed,278218929
s121_run_timed,278054700
s121_run_timed,278134556
s121_run_timed,278008843
s121_run_timed,278014638
s121_run_timed,277930450
s121_run_timed,277964064
s121_run_timed,277941348
s121_run_timed,277886879
dace_s121,268617000
dace_s121,268647000
dace_s121,268997000
dace_s121,268373000
dace_s121,268991000
dace_s121,268371000
dace_s121,268589000
dace_s121,268307000
dace_s121,267950000
dace_s121,267963000
dace_s121,267844000
s122_run_timed,62754510
s122_run_timed,62735570
s122_run_timed,62960631
s122_run_timed,62781132
s122_run_timed,62743491
s122_run_timed,62732847
s122_run_timed,62711122
s122_run_timed,62692852
s122_run_timed,62671558
s122_run_timed,62685106
s122_run_timed,62686702
dace_s122,64413000
dace_s122,64139000
dace_s122,64126000
dace_s122,64205000
dace_s122,65973000
dace_s122,64398000
dace_s122,64040000
dace_s122,64084000
dace_s122,64994000
dace_s122,64445000
dace_s122,64643000
s123_run_timed,180124607
s123_run_timed,179462330
s123_run_timed,177509932
s123_run_timed,177733596
s123_run_timed,177476540
s123_run_timed,177306373
s123_run_timed,177199853
s123_run_timed,177365075
s123_run_timed,177724524
s123_run_timed,177435679
s123_run_timed,177448248
dace_s123,172617000
dace_s123,177845000
dace_s123,172939000
dace_s123,172771000
dace_s123,172664000
dace_s123,175495000
dace_s123,172828000
dace_s123,172950000
dace_s123,172686000
dace_s123,175097000
dace_s123,175156000
s124_run_timed,302591646
s124_run_timed,302545451
s124_run_timed,300126112
s124_run_timed,299897916
s124_run_timed,300104019
s124_run_timed,299961778
s124_run_timed,301212071
s124_run_timed,301508323
s124_run_timed,299891755
s124_run_timed,299892316
s124_run_timed,299989929
dace_s124,228516000
dace_s124,228913000
dace_s124,228434000
dace_s124,229502000
dace_s124,229324000
dace_s124,228607000
dace_s124,228778000
dace_s124,228434000
dace_s124,228564000
dace_s124,229547000
dace_s124,228424000
s125_run_timed,24106432
s125_run_timed,21880433
s125_run_timed,22058075
s125_run_timed,21777245
s125_run_timed,21972846
s125_run_timed,21692804
s125_run_timed,21656308
s125_run_timed,21588355
s125_run_timed,21559857
s125_run_timed,21533069
s125_run_timed,21492559
dace_s125,21423000
dace_s125,21427000
dace_s125,21375000
dace_s125,21347000
dace_s125,21271000
dace_s125,21241000
dace_s125,21177000
dace_s125,21164000
dace_s125,21102000
dace_s125,21074000
dace_s125,21015000
s126_run_timed,1995964961
