Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Num Core Per Cluster,Num Vector Unit Per Cluster,Bank Width,Bank Num,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,64,16,8192,16384,2,8,1,32,32,32.0000,128.0000,54.76,54.76,0.0833,1122.0400,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,8,1,32,32,64.0000,128.0000,56.75,56.75,0.0833,1082.6380,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,8,1,32,32,128.0000,128.0000,54.19,54.19,0.0833,1133.7740,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,16,1,32,32,32.0000,128.0000,42.99,42.99,0.0833,1429.1870,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,32,32,64.0000,128.0000,46.32,46.32,0.0833,1326.5430,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,16,1,32,32,128.0000,128.0000,44.85,44.85,0.0833,1369.7890,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,16,1,32,32,32.0000,128.0000,54.10,54.10,0.0833,1135.6860,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,32,32,64.0000,128.0000,56.86,56.86,0.0833,1080.5380,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,16,1,32,32,128.0000,128.0000,46.32,46.32,0.0833,1326.5430,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,1,1,32,64,32.0000,128.0000,54.77,54.77,0.0833,1121.7430,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,32,64,64.0000,128.0000,60.27,60.27,0.0833,1019.3430,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,32,64,128.0000,128.0000,61.68,61.68,0.0833,996.1420,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,1,1,32,64,32.0000,256.0000,37.71,37.71,0.0833,814.5430,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,1,1,32,64,64.0000,256.0000,43.14,43.14,0.0833,712.1430,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,32,64,128.0000,256.0000,44.59,44.59,0.0833,688.9420,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,2,1,32,64,64.0000,128.0000,60.27,60.27,0.0833,1019.3510,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,32,64,128.0000,128.0000,61.83,61.83,0.0833,993.7580,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,2,1,32,64,32.0000,256.0000,18.80,18.80,0.0833,1633.7430,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,32,64,64.0000,256.0000,43.14,43.14,0.0833,712.1510,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,2,1,32,64,128.0000,256.0000,44.74,44.74,0.0833,686.5580,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,4,1,32,64,32.0000,128.0000,37.61,37.61,0.0833,1633.7430,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,4,1,32,64,64.0000,128.0000,60.27,60.27,0.0833,1019.3730,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,32,64,128.0000,128.0000,61.97,61.97,0.0833,991.3750,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,4,1,32,64,32.0000,256.0000,18.80,18.80,0.0833,1633.7570,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,4,1,32,64,64.0000,256.0000,43.14,43.14,0.0833,712.1730,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,4,1,32,64,128.0000,256.0000,44.90,44.90,0.0833,684.1750,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,8,1,32,64,32.0000,128.0000,46.32,46.32,0.0833,1326.5570,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,8,1,32,64,64.0000,128.0000,60.26,60.26,0.0833,1019.6400,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,8,1,32,64,128.0000,128.0000,37.61,37.61,0.0833,1633.7570,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,8,1,32,64,32.0000,256.0000,37.69,37.69,0.0833,815.0390,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,8,1,32,64,64.0000,256.0000,43.11,43.11,0.0833,712.6390,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,8,1,32,64,128.0000,256.0000,23.16,23.16,0.0833,1326.5570,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,16,1,32,64,32.0000,128.0000,54.27,54.27,0.0833,1132.1360,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,32,64,64.0000,128.0000,37.61,37.61,0.0833,1633.7570,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,16,1,32,64,128.0000,128.0000,61.53,61.53,0.0833,998.5100,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,16,1,32,64,32.0000,256.0000,36.79,36.79,0.0833,835.0850,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,32,64,64.0000,256.0000,41.93,41.93,0.0833,732.6850,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,1,1,32,128,32.0000,128.0000,46.32,46.32,0.0833,1326.5570,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,32,128,64.0000,128.0000,70.97,70.97,0.0833,865.7430,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,32,128,128.0000,128.0000,75.43,75.43,0.0833,814.5430,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,1,1,32,128,32.0000,256.0000,46.48,46.48,0.0833,660.9430,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,1,1,32,128,64.0000,256.0000,55.00,55.00,0.0833,558.5430,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,32,128,128.0000,256.0000,60.55,60.55,0.0833,507.3430,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,2,1,32,128,32.0000,128.0000,63.38,63.38,0.0833,969.3510,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,2,1,32,128,64.0000,128.0000,46.32,46.32,0.0833,1326.5570,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,32,128,128.0000,128.0000,75.32,75.32,0.0833,815.7510,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,2,1,32,128,32.0000,256.0000,18.80,18.80,0.0833,1633.7570,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,32,128,64.0000,256.0000,54.88,54.88,0.0833,559.7510,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,2,1,32,128,128.0000,256.0000,60.41,60.41,0.0833,508.5510,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,4,1,32,128,32.0000,128.0000,46.32,46.32,0.0833,1326.5570,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,4,1,32,128,64.0000,128.0000,70.72,70.72,0.0833,868.7600,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,32,128,128.0000,128.0000,37.61,37.61,0.0833,1633.7730,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,4,1,32,128,32.0000,256.0000,46.27,46.27,0.0833,663.9600,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,4,1,32,128,64.0000,256.0000,54.70,54.70,0.0833,561.5600,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,4,1,32,128,128.0000,256.0000,18.80,18.80,0.0833,1633.7730,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,8,1,32,128,32.0000,128.0000,62.78,62.78,0.0833,978.6100,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,8,1,32,128,64.0000,128.0000,70.12,70.12,0.0833,876.2100,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,8,1,32,128,128.0000,128.0000,74.47,74.47,0.0833,825.0100,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,8,1,32,128,32.0000,256.0000,45.74,45.74,0.0833,671.6090,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,8,1,32,128,64.0000,256.0000,53.97,53.97,0.0833,569.2090,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,8,1,32,128,128.0000,256.0000,23.16,23.16,0.0833,1326.5730,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,16,1,32,128,32.0000,128.0000,61.39,61.39,0.0833,1000.8780,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,32,128,64.0000,128.0000,68.38,68.38,0.0833,898.5020,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,16,1,32,128,128.0000,128.0000,46.31,46.31,0.0833,1326.5730,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,16,1,32,128,32.0000,256.0000,18.80,18.80,0.0833,1633.7730,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,32,128,64.0000,256.0000,51.42,51.42,0.0833,597.4470,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,16,1,32,128,128.0000,256.0000,56.24,56.24,0.0833,546.2710,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,1,1,32,256,32.0000,128.0000,46.31,46.31,0.0833,1326.5730,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,32,256,64.0000,128.0000,77.33,77.33,0.0833,794.5270,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,32,256,128.0000,128.0000,82.66,82.66,0.0833,743.3270,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,1,1,32,256,32.0000,256.0000,52.09,52.09,0.0833,589.7270,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,1,1,32,256,64.0000,256.0000,63.04,63.04,0.0833,487.3270,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,32,256,128.0000,256.0000,23.16,23.16,0.0833,1326.5730,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,2,1,32,256,32.0000,128.0000,68.24,68.24,0.0833,900.3340,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,2,1,32,256,64.0000,128.0000,46.31,46.31,0.0833,1326.5730,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,32,256,128.0000,128.0000,82.28,82.28,0.0833,746.7340,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,2,1,32,256,32.0000,256.0000,51.79,51.79,0.0833,593.1340,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,32,256,64.0000,256.0000,62.60,62.60,0.0833,490.7340,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,4,1,32,256,32.0000,128.0000,46.31,46.31,0.0833,1326.8400,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,4,1,32,256,64.0000,128.0000,76.61,76.61,0.0833,801.9420,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,32,256,128.0000,128.0000,81.84,81.84,0.0833,750.7420,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,4,1,32,256,32.0000,256.0000,51.45,51.45,0.0833,597.1420,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,4,1,32,256,64.0000,256.0000,62.09,62.09,0.0833,494.7420,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,4,1,32,256,128.0000,256.0000,23.15,23.15,0.0833,1326.8400,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,8,1,32,256,32.0000,128.0000,67.18,67.18,0.0833,914.5940,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,8,1,32,256,64.0000,128.0000,37.60,37.60,0.0833,1633.8410,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,8,1,32,256,128.0000,128.0000,80.74,80.74,0.0833,760.9940,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,8,1,32,256,32.0000,256.0000,23.15,23.15,0.0833,1326.8400,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,8,1,32,256,64.0000,256.0000,23.15,23.15,0.0833,1326.8400,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,8,1,32,256,128.0000,256.0000,18.80,18.80,0.0833,1633.8410,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,16,1,32,256,32.0000,128.0000,65.58,65.58,0.0833,936.8860,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,32,256,64.0000,128.0000,73.63,73.63,0.0833,834.4860,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,16,1,32,256,128.0000,128.0000,78.44,78.44,0.0833,783.2860,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,16,1,32,256,32.0000,256.0000,18.80,18.80,0.0833,1633.8410,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,32,256,64.0000,256.0000,23.15,23.15,0.0833,1326.8400,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,16,1,32,256,128.0000,256.0000,64.12,64.12,0.0833,479.0710,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,1,1,64,32,32.0000,128.0000,46.31,46.31,0.0833,1326.8400,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,64,32,64.0000,128.0000,43.71,43.71,0.0833,1405.7100,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,64,32,128.0000,128.0000,43.71,43.71,0.0833,1405.6780,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,1,1,64,32,32.0000,256.0000,27.39,27.39,0.0833,1121.7430,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,1,1,64,32,64.0000,256.0000,27.92,27.92,0.0833,1100.1090,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,64,32,128.0000,256.0000,26.68,26.68,0.0833,1151.2450,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,2,1,64,32,32.0000,128.0000,43.00,43.00,0.0833,1428.9570,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,2,1,64,32,64.0000,128.0000,43.81,43.81,0.0833,1402.3310,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,64,32,128.0000,128.0000,43.00,43.00,0.0833,1428.9430,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,2,1,64,32,32.0000,256.0000,27.39,27.39,0.0833,1121.7570,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,64,32,64.0000,256.0000,28.01,28.01,0.0833,1096.7300,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,2,1,64,32,128.0000,256.0000,26.76,26.76,0.0833,1147.8660,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,4,1,64,32,32.0000,128.0000,43.00,43.00,0.0833,1428.9730,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,4,1,64,32,64.0000,128.0000,43.94,43.94,0.0833,1398.3550,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,64,32,128.0000,128.0000,54.77,54.77,0.0833,1121.7430,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,4,1,64,32,32.0000,256.0000,27.39,27.39,0.0833,1121.7730,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,4,1,64,32,64.0000,256.0000,28.11,28.11,0.0833,1092.7540,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,4,1,64,32,128.0000,256.0000,27.39,27.39,0.0833,1121.7430,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,8,1,64,32,32.0000,128.0000,42.99,42.99,0.0833,1429.0410,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,8,1,64,32,64.0000,128.0000,44.26,44.26,0.0833,1388.2390,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,8,1,64,32,128.0000,128.0000,44.26,44.26,0.0833,1388.2070,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,8,1,64,32,32.0000,256.0000,27.39,27.39,0.0833,1121.7430,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,8,1,64,32,64.0000,256.0000,28.38,28.38,0.0833,1082.6380,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,8,1,64,32,128.0000,256.0000,27.10,27.10,0.0833,1133.7740,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,64,32,64.0000,128.0000,44.65,44.65,0.0833,1376.1890,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,16,1,64,32,128.0000,128.0000,54.77,54.77,0.0833,1121.7430,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,16,1,64,32,32.0000,256.0000,27.13,27.13,0.0833,1132.1360,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,64,32,64.0000,256.0000,21.50,21.50,0.0833,1428.9430,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,16,1,64,32,128.0000,256.0000,27.45,27.45,0.0833,1118.9380,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,1,1,64,64,32.0000,128.0000,54.77,54.77,0.0833,1121.7430,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,64,64,64.0000,128.0000,60.27,60.27,0.0833,1019.3430,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,64,64,128.0000,128.0000,61.68,61.68,0.0833,996.1420,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,1,1,64,64,32.0000,256.0000,37.71,37.71,0.0833,814.5430,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,1,1,64,64,64.0000,256.0000,43.14,43.14,0.0833,712.1430,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,64,64,128.0000,256.0000,44.59,44.59,0.0833,688.9420,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,2,1,64,64,32.0000,128.0000,54.77,54.77,0.0833,1121.7570,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,2,1,64,64,64.0000,128.0000,60.27,60.27,0.0833,1019.3570,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,64,64,128.0000,128.0000,43.00,43.00,0.0833,1428.9570,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,2,1,64,64,32.0000,256.0000,37.71,37.71,0.0833,814.5570,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,64,64,64.0000,256.0000,43.14,43.14,0.0833,712.1570,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,2,1,64,64,128.0000,256.0000,27.39,27.39,0.0833,1121.7570,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,4,1,64,64,32.0000,128.0000,54.77,54.77,0.0833,1121.7730,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,4,1,64,64,64.0000,128.0000,60.27,60.27,0.0833,1019.3730,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,64,64,128.0000,128.0000,61.97,61.97,0.0833,991.3750,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,4,1,64,64,32.0000,256.0000,27.39,27.39,0.0833,1121.7570,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,4,1,64,64,64.0000,256.0000,43.14,43.14,0.0833,712.1730,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,4,1,64,64,128.0000,256.0000,27.39,27.39,0.0833,1121.7570,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,8,1,64,64,32.0000,128.0000,54.76,54.76,0.0833,1122.0400,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,8,1,64,64,64.0000,128.0000,54.77,54.77,0.0833,1121.7570,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,8,1,64,64,128.0000,128.0000,62.15,62.15,0.0833,988.5320,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,8,1,64,64,32.0000,256.0000,37.69,37.69,0.0833,815.0390,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,8,1,64,64,64.0000,256.0000,43.11,43.11,0.0833,712.6390,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,8,1,64,64,128.0000,256.0000,27.39,27.39,0.0833,1121.7570,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,16,1,64,64,32.0000,128.0000,54.27,54.27,0.0833,1132.1100,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,64,64,64.0000,128.0000,59.67,59.67,0.0833,1029.7360,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,64,64,64.0000,256.0000,41.93,41.93,0.0833,732.6850,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,16,1,64,64,128.0000,256.0000,43.79,43.79,0.0833,701.4850,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,64,128,64.0000,128.0000,70.97,70.97,0.0833,865.7430,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,64,128,128.0000,128.0000,75.43,75.43,0.0833,814.5430,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,64,128,128.0000,256.0000,60.55,60.55,0.0833,507.3430,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,64,128,128.0000,128.0000,75.32,75.32,0.0833,815.7510,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,64,128,64.0000,256.0000,54.88,54.88,0.0833,559.7510,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,64,128,128.0000,128.0000,75.15,75.15,0.0833,817.5600,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,4,1,64,128,64.0000,256.0000,54.70,54.70,0.0833,561.5600,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,8,1,64,128,64.0000,128.0000,70.12,70.12,0.0833,876.2000,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,8,1,64,128,128.0000,128.0000,74.47,74.47,0.0833,825.0100,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,8,1,64,128,32.0000,256.0000,45.74,45.74,0.0833,671.6090,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,16,1,64,128,32.0000,128.0000,54.76,54.76,0.0833,1122.0400,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,16,1,64,128,64.0000,128.0000,68.38,68.38,0.0833,898.5020,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,16,1,64,128,128.0000,128.0000,72.51,72.51,0.0833,847.3020,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,16,1,64,128,32.0000,256.0000,43.89,43.89,0.0833,699.8710,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,16,1,64,128,64.0000,256.0000,51.42,51.42,0.0833,597.4710,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,16,1,64,128,128.0000,256.0000,56.24,56.24,0.0833,546.2710,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,1,1,64,256,32.0000,128.0000,68.50,68.50,0.0833,896.9270,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,1,1,64,256,64.0000,128.0000,77.28,77.28,0.0833,795.0700,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,1,1,64,256,128.0000,128.0000,82.66,82.66,0.0833,743.3270,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,1,1,64,256,32.0000,256.0000,52.09,52.09,0.0833,589.7270,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,1,1,64,256,64.0000,256.0000,63.04,63.04,0.0833,487.3270,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,1,1,64,256,128.0000,256.0000,70.44,70.44,0.0833,436.1270,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,2,1,64,256,32.0000,128.0000,68.24,68.24,0.0833,900.3340,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,2,1,64,256,64.0000,128.0000,54.76,54.76,0.0833,1122.0400,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,2,1,64,256,128.0000,128.0000,82.28,82.28,0.0833,746.7340,6553600,78643200
l1_matrix_add,64,16,8192,16384,2,2,1,64,256,32.0000,256.0000,27.38,27.38,0.0833,1122.0400,6553600,78643200
l1_matrix_add,64,32,8192,16384,2,2,1,64,256,64.0000,256.0000,62.60,62.60,0.0833,490.7340,6553600,78643200
l1_matrix_add,64,64,8192,16384,2,2,1,64,256,128.0000,256.0000,21.50,21.50,0.0833,1429.0410,6553600,78643200
l1_matrix_add,32,16,8192,16384,2,4,1,64,256,32.0000,128.0000,67.94,67.94,0.0833,904.3420,6553600,78643200
l1_matrix_add,32,32,8192,16384,2,4,1,64,256,64.0000,128.0000,76.61,76.61,0.0833,801.9420,6553600,78643200
l1_matrix_add,32,64,8192,16384,2,4,1,64,256,128.0000,128.0000,81.84,81.84,0.0833,750.7420,6553600,78643200
