Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Num Core Per Cluster,Num Vector Unit Per Cluster,Bank Width,Bank Num,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,32,64,64.0000,32.0000,84.38,84.38,0.1023,5339.7510,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,32,64,128.0000,32.0000,85.34,85.34,0.1023,5279.3510,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,32,64,16.0000,64.0000,73.89,73.89,0.1023,3048.7750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,1,1,32,64,32.0000,64.0000,67.38,67.38,0.1023,3343.2070,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,1,1,32,64,64.0000,64.0000,72.97,72.97,0.1023,3087.2070,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,1,1,32,64,128.0000,64.0000,80.66,80.66,0.1023,2792.9750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,2,1,32,64,16.0000,32.0000,73.77,73.77,0.1023,6107.7590,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,2,1,32,64,32.0000,32.0000,169.08,169.08,0.1023,2664.7770,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,2,1,32,64,64.0000,32.0000,84.38,84.38,0.1023,5339.7590,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,2,1,32,64,128.0000,32.0000,85.32,85.32,0.1023,5280.5630,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,2,1,32,64,16.0000,64.0000,58.44,58.44,0.1023,3855.2200,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,2,1,32,64,32.0000,64.0000,67.38,67.38,0.1023,3343.2190,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,2,1,32,64,64.0000,64.0000,72.97,72.97,0.1023,3087.2150,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,2,1,32,64,128.0000,64.0000,42.49,42.49,0.1023,5301.5310,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,4,1,32,64,16.0000,32.0000,73.77,73.77,0.1023,6107.7810,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,4,1,32,64,32.0000,32.0000,80.52,80.52,0.1023,5595.7810,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,4,1,32,64,64.0000,32.0000,84.38,84.38,0.1023,5339.7850,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,4,1,32,64,128.0000,32.0000,85.32,85.32,0.1023,5280.7730,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,4,1,32,64,16.0000,64.0000,45.81,45.81,0.1023,4917.3320,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,4,1,32,64,32.0000,64.0000,67.38,67.38,0.1023,3343.4390,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,4,1,32,64,64.0000,64.0000,72.97,72.97,0.1023,3087.2290,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,4,1,32,64,128.0000,64.0000,74.40,74.40,0.1023,3028.0390,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,8,1,32,64,16.0000,32.0000,73.76,73.76,0.1023,6108.0770,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,8,1,32,64,32.0000,32.0000,80.52,80.52,0.1023,5595.8750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,8,1,32,64,64.0000,32.0000,84.38,84.38,0.1023,5339.8750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,8,1,32,64,128.0000,32.0000,85.32,85.32,0.1023,5280.8440,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,8,1,32,64,16.0000,64.0000,58.43,58.43,0.1023,3855.3000,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,8,1,32,64,32.0000,64.0000,67.38,67.38,0.1023,3343.3310,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,8,1,32,64,64.0000,64.0000,72.97,72.97,0.1023,3087.3290,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,8,1,32,64,128.0000,64.0000,74.39,74.39,0.1023,3028.2890,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,1,1,32,128,16.0000,32.0000,77.50,77.50,0.1023,5813.3490,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,1,1,32,128,32.0000,32.0000,84.99,84.99,0.1023,5301.3190,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,32,128,64.0000,32.0000,89.31,89.31,0.1023,5045.1780,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,32,128,128.0000,32.0000,91.63,91.63,0.1023,4917.3190,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,32,128,16.0000,64.0000,63.27,63.27,0.1023,3560.3730,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,1,1,32,128,32.0000,64.0000,73.89,73.89,0.1023,3048.9750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,1,1,32,128,64.0000,64.0000,80.66,80.66,0.1023,2792.9750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,1,1,32,128,128.0000,64.0000,84.54,84.54,0.1023,2664.7770,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,2,1,32,128,16.0000,32.0000,91.63,91.63,0.1023,4917.3510,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,2,1,32,128,32.0000,32.0000,84.99,84.99,0.1023,5301.3270,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,2,1,32,128,64.0000,32.0000,89.31,89.31,0.1023,5045.1260,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,2,1,32,128,128.0000,32.0000,147.77,147.77,0.1023,3049.0070,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,2,1,32,128,16.0000,64.0000,63.27,63.27,0.1023,3560.7830,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,2,1,32,128,32.0000,64.0000,73.89,73.89,0.1023,3048.7880,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,2,1,32,128,64.0000,64.0000,80.66,80.66,0.1023,2793.0070,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,2,1,32,128,128.0000,64.0000,84.54,84.54,0.1023,2664.7880,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,4,1,32,128,16.0000,32.0000,77.50,77.50,0.1023,5813.3490,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,4,1,32,128,32.0000,32.0000,84.99,84.99,0.1023,5301.3530,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,4,1,32,128,64.0000,32.0000,89.30,89.30,0.1023,5045.3410,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,4,1,32,128,128.0000,32.0000,91.63,91.63,0.1023,4917.3530,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,4,1,32,128,16.0000,64.0000,63.27,63.27,0.1023,3560.8050,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,4,1,32,128,32.0000,64.0000,73.89,73.89,0.1023,3048.8090,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,4,1,32,128,64.0000,64.0000,80.66,80.66,0.1023,2792.8090,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,4,1,32,128,128.0000,64.0000,84.54,84.54,0.1023,2664.8070,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,8,1,32,128,32.0000,32.0000,84.99,84.99,0.1023,5301.4410,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,8,1,32,128,64.0000,32.0000,89.30,89.30,0.1023,5045.4120,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,8,1,32,128,128.0000,32.0000,91.62,91.62,0.1023,4917.6450,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,8,1,32,128,16.0000,64.0000,63.26,63.26,0.1023,3560.8990,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,8,1,32,128,32.0000,64.0000,73.89,73.89,0.1023,3048.8970,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,8,1,32,128,64.0000,64.0000,80.66,80.66,0.1023,2792.8970,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,8,1,32,128,128.0000,64.0000,84.53,84.53,0.1023,2665.1010,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,1,1,64,32,16.0000,32.0000,67.29,67.29,0.1023,6696.0850,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,1,1,64,32,32.0000,32.0000,72.86,72.86,0.1023,6184.0850,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,64,32,64.0000,32.0000,161.32,161.32,0.1023,2792.8970,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,64,32,128.0000,32.0000,74.22,74.22,0.1023,6070.6450,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,64,32,16.0000,64.0000,50.70,50.70,0.1023,4443.5410,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,1,1,64,32,32.0000,64.0000,57.30,57.30,0.1023,3931.3450,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,1,1,64,32,64.0000,64.0000,58.61,58.61,0.1023,3843.5750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,1,1,64,32,128.0000,64.0000,33.64,33.64,0.1023,6696.4870,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,2,1,64,32,16.0000,32.0000,67.28,67.28,0.1023,6696.5000,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,2,1,64,32,32.0000,32.0000,72.85,72.85,0.1023,6184.4990,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,2,1,64,32,64.0000,32.0000,72.85,72.85,0.1023,6184.4890,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,2,1,64,32,128.0000,32.0000,74.21,74.21,0.1023,6071.1050,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,2,1,64,32,16.0000,64.0000,50.69,50.69,0.1023,4443.9510,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,2,1,64,32,32.0000,64.0000,57.29,57.29,0.1023,3932.1550,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,2,1,64,32,64.0000,64.0000,58.60,58.60,0.1023,3844.0500,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,2,1,64,32,128.0000,64.0000,59.00,59.00,0.1023,3818.3610,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,4,1,64,32,16.0000,32.0000,67.28,67.28,0.1023,6696.5210,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,4,1,64,32,32.0000,32.0000,72.85,72.85,0.1023,6184.5170,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,4,1,64,32,64.0000,32.0000,101.39,101.39,0.1023,4443.9430,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,4,1,64,32,128.0000,32.0000,74.22,74.22,0.1023,6070.7710,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,4,1,64,32,16.0000,64.0000,50.69,50.69,0.1023,4443.9750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,4,1,64,32,32.0000,64.0000,57.29,57.29,0.1023,3931.9770,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,4,1,64,32,64.0000,64.0000,58.61,58.61,0.1023,3843.5730,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,4,1,64,32,128.0000,64.0000,58.62,58.62,0.1023,3843.1330,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,8,1,64,32,16.0000,32.0000,67.28,67.28,0.1023,6696.6090,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,8,1,64,32,32.0000,32.0000,72.85,72.85,0.1023,6184.6090,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,8,1,64,32,64.0000,32.0000,73.94,73.94,0.1023,6093.9730,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,8,1,64,32,128.0000,32.0000,67.28,67.28,0.1023,6696.2940,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,8,1,64,32,16.0000,64.0000,50.69,50.69,0.1023,4444.2690,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,8,1,64,32,32.0000,64.0000,57.29,57.29,0.1023,3932.0360,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,8,1,64,32,64.0000,64.0000,36.43,36.43,0.1023,6184.4990,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,8,1,64,32,128.0000,64.0000,59.05,59.05,0.1023,3814.7760,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,1,1,64,64,16.0000,32.0000,73.90,73.90,0.1023,6096.7370,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,1,1,64,64,32.0000,32.0000,80.52,80.52,0.1023,5595.8870,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,64,64,64.0000,32.0000,84.38,84.38,0.1023,5339.6890,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,64,64,128.0000,32.0000,74.22,74.22,0.1023,6070.9620,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,64,64,16.0000,64.0000,58.44,58.44,0.1023,3855.1450,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,1,1,64,64,32.0000,64.0000,67.39,67.39,0.1023,3343.1430,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,1,1,64,64,64.0000,64.0000,72.97,72.97,0.1023,3087.3430,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,1,1,64,64,128.0000,64.0000,74.45,74.45,0.1023,3025.7430,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,2,1,64,64,16.0000,32.0000,73.77,73.77,0.1023,6107.4940,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,2,1,64,64,32.0000,32.0000,80.52,80.52,0.1023,5595.8990,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,2,1,64,64,64.0000,32.0000,117.21,117.21,0.1023,3844.0500,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,2,1,64,64,128.0000,32.0000,85.32,85.32,0.1023,5280.6950,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,2,1,64,64,16.0000,64.0000,58.44,58.44,0.1023,3855.1510,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,2,1,64,64,32.0000,64.0000,67.39,67.39,0.1023,3342.9500,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,2,1,64,64,64.0000,64.0000,72.97,72.97,0.1023,3087.3550,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,2,1,64,64,128.0000,64.0000,33.64,33.64,0.1023,6696.5090,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,4,1,64,64,16.0000,32.0000,73.77,73.77,0.1023,6107.7190,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,4,1,64,64,32.0000,32.0000,80.52,80.52,0.1023,5595.7090,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,4,1,64,64,64.0000,32.0000,72.85,72.85,0.1023,6184.5170,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,4,1,64,64,128.0000,32.0000,85.32,85.32,0.1023,5280.7170,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,4,1,64,64,16.0000,64.0000,58.44,58.44,0.1023,3855.1650,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,4,1,64,64,32.0000,64.0000,67.39,67.39,0.1023,3343.1770,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,4,1,64,64,64.0000,64.0000,72.97,72.97,0.1023,3087.1750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,4,1,64,64,128.0000,64.0000,74.40,74.40,0.1023,3027.9750,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,8,1,64,64,16.0000,32.0000,73.77,73.77,0.1023,6108.0130,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,8,1,64,64,32.0000,32.0000,67.28,67.28,0.1023,6696.6990,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,8,1,64,64,64.0000,32.0000,84.38,84.38,0.1023,5339.7690,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,8,1,64,64,128.0000,32.0000,85.32,85.32,0.1023,5280.7690,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,8,1,64,64,16.0000,64.0000,33.64,33.64,0.1023,6696.2940,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,8,1,64,64,32.0000,64.0000,67.38,67.38,0.1023,3343.2650,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,8,1,64,64,64.0000,64.0000,72.97,72.97,0.1023,3087.2650,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,8,1,64,64,128.0000,64.0000,74.40,74.40,0.1023,3028.0690,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,1,1,64,128,16.0000,32.0000,77.51,77.51,0.1023,5813.2890,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,1,1,64,128,32.0000,32.0000,84.99,84.99,0.1023,5301.2870,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,64,128,64.0000,32.0000,67.28,67.28,0.1023,6696.6150,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,64,128,128.0000,32.0000,91.63,91.63,0.1023,4917.2890,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,64,128,16.0000,64.0000,102.25,102.25,0.1023,2203.2930,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,16,8192,16384,2,1,1,64,128,32.0000,64.0000,73.89,73.89,0.1023,3048.7450,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,1,1,32,32,16.0000,32.0000,67.29,67.29,0.1023,6696.0070,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,1,1,32,32,32.0000,32.0000,72.85,72.85,0.1023,6184.6150,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,32,8192,16384,2,1,1,32,32,64.0000,32.0000,73.92,73.92,0.1023,6095.4050,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,64,8192,16384,2,1,1,32,32,128.0000,32.0000,114.59,114.59,0.1023,3932.0710,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,8,8192,16384,2,1,1,32,32,16.0000,64.0000,50.69,50.69,0.1023,4444.0710,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,32,8192,16384,2,1,1,32,32,64.0000,64.0000,58.62,58.62,0.1023,3843.0550,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,16,64,8192,16384,2,1,1,32,32,128.0000,64.0000,59.01,59.01,0.1023,3817.6290,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,8,8192,16384,2,2,1,32,32,16.0000,32.0000,67.29,67.29,0.1023,6696.2130,14745600,144179200
l1_cloud_fraction_update_no_scalar_add,8,16,8192,16384,2,2,1,32,32,32.0000,32.0000,72.86,72.86,0.1023,6184.0970,14745600,144179200
