name,time_ns,compiler,cluster,source_file,kernel
s311,856206000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s311
s311,862428000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s311
s311,857760000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s311
s311,857543000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s311
s311,855984000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s311
s311,858006000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s311
s1421_run_timed,524227696,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,524120324,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,521720759,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,520452627,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,519123524,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,518124812,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,517684868,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,517222273,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,517310605,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,516987428,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,516951628,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
base_s1421,554582000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,536125000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,540067000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,534252000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,536880000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,532829000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,532127000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,532029000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,531629000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,531394000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1421
s4112_run_timed,730772342,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,725741680,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724607504,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,725182879,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724531568,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724581949,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,725398273,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724754202,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724506985,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724642857,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,724696043,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
dace_s4112_cpy,725493000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,726056000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724605000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724788000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724889000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,725015000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724823000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724728000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724802000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,724641000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,727538000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4112
s4113_run_timed,1437268672,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1437284553,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436424613,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436774206,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436395733,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436599799,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436698251,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436468832,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436664396,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436794599,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,1436977281,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
base_s4113,1451300000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1437264000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1436944000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1438942000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1438066000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1437155000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1436772000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1436874000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1436889000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
base_s4113,1436559000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4113
s4114_run_timed,914646405,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,915726166,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912355847,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912226241,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912382714,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912072448,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912137027,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912386258,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912221756,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912070226,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,912179814,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
dace_s4114_cpy,913347000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,916492000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910667000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910579000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910932000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,911358000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910759000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910507000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910984000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,910501000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
dace_s4114_cpy,911296000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4114
s4115_run_timed,723087738,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,723222473,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,721057651,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,720580672,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,721095492,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,721121279,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,720845293,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,720906463,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,720823675,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,721433358,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
s4115_run_timed,721097447,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4115
dace_s4115,747581000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,745768000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743553000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743575000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743623000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743559000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743529000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743617000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,745228000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,744366000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
dace_s4115,743578000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4115
s4116_run_timed,339213,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,203859,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,211274,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,270359,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,270377,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,337966,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,346086,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,337966,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,337967,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,337960,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
s4116_run_timed,337969,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4116
dace_s4116_cpy,204000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,112000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,111000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,150000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,150000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,203000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,271000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,353000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,351000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,338000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
dace_s4116_cpy,338000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4116
s4117_run_timed,154453303,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154266185,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154191978,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154207738,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154236656,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154236725,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154207417,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154135536,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154087177,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154108116,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
s4117_run_timed,154317064,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4117
base_s4117,156116000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154333000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154474000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154285000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154438000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154303000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154203000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154199000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154100000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
base_s4117,154160000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4117
s4121_run_timed,132289825,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132339957,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132299745,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132282809,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132275525,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132281517,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132256123,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132290929,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132500086,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132367800,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
s4121_run_timed,132434308,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s4121
dace_s4121_cpy,137481000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137415000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137357000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137311000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137296000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137282000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,139501000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137264000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137228000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137232000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
dace_s4121_cpy,137243000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s4121
s424_run_timed,525586851,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,525583985,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,524163405,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,523653142,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,522651437,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,523252409,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,522752299,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,522587741,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,522251929,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,522550866,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
s424_run_timed,522469818,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s424
base_s424,544695000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,543986000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,543520000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,542683000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,542207000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,542436000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,541493000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,541996000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,541052000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
base_s424,541111000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s424
s431_run_timed,894066818,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,894168417,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,892593559,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,892130944,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,891764459,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,891621502,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,891148143,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,891199777,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,890950150,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,890900306,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
s431_run_timed,891145945,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s431
base_s431,971791000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,969814000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,970224000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,969270000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,968793000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,969030000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,967963000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,967741000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,967757000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
base_s431,967411000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s431
s441_run_timed,1367311867,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1370195106,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1370946688,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1369967174,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1370412059,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1369488892,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1368684018,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1369267693,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1368331056,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1367573139,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
s441_run_timed,1367949536,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s441
base_s441,148991000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,152327000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,158363000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,152623000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,148593000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,151120000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,146475000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,147118000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,148786000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
base_s441,147317000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s441
s442_run_timed,118115035,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,119336549,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118977166,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118653378,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118136226,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118104901,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118129366,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118705582,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118824708,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118205019,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
s442_run_timed,118962221,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442
base_s442,130715000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,116191000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,115046000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,115523000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,115041000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,115233000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,115296000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,114984000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,114949000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
base_s442,115557000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s442
s443_run_timed,1421987532,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1406942865,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1408766266,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1407214161,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1405320140,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1406180805,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1408342208,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1406314238,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1407627103,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1407959826,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
s443_run_timed,1405427263,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s443
base_s443,284576000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,278769000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,281141000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,278946000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,278756000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,278698000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,279871000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,278932000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,279880000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
base_s443,278493000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s443
s451_run_timed,226484147,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,224637295,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,225342767,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,226000176,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,226513717,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,226752324,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,225246735,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,224250628,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,226047533,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,226411827,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
s451_run_timed,226796330,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451
dace_s451,236051000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,235190000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,236247000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,236968000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,237690000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,239868000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,239114000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,233583000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,233728000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,236108000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
dace_s451,236739000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451
s452_run_timed,529483974,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,529621046,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,528318987,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,527382652,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,526856533,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,526480671,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,526220871,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,526034086,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,525969712,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,526474720,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
s452_run_timed,525797072,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s452
base_s452,552786000,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s452
