name,time_ns
s000_run_timed,211615912
s000_run_timed,203603662
s000_run_timed,200809639
s000_run_timed,198046882
s000_run_timed,196716174
s000_run_timed,195818089
s000_run_timed,195820363
s000_run_timed,195137729
s000_run_timed,194868777
s000_run_timed,194523380
s000_run_timed,195749549
dace_s000,87746000
dace_s000,86496000
dace_s000,86353000
dace_s000,86199000
dace_s000,86170000
dace_s000,86415000
dace_s000,86417000
dace_s000,86218000
dace_s000,86401000
dace_s000,86333000
dace_s000,85955000
s111_run_timed,85737857
s111_run_timed,84066807
s111_run_timed,83258257
s111_run_timed,83753216
s111_run_timed,83908252
s111_run_timed,84370060
s111_run_timed,83622724
s111_run_timed,83216467
s111_run_timed,83283855
s111_run_timed,83298512
s111_run_timed,82842718
dace_s111,107383000
dace_s111,88947000
dace_s111,92416000
dace_s111,88286000
dace_s111,88183000
dace_s111,88639000
dace_s111,95009000
dace_s111,89077000
dace_s111,88325000
dace_s111,88251000
dace_s111,87658000
s1111_run_timed,129139721
s1111_run_timed,128296420
s1111_run_timed,127539101
s1111_run_timed,127829685
s1111_run_timed,127748438
s1111_run_timed,127429089
s1111_run_timed,127557403
s1111_run_timed,127822324
s1111_run_timed,127249606
s1111_run_timed,128318594
s1111_run_timed,130020877
dace_s1111,380396000
dace_s1111,380386000
dace_s1111,377051000
dace_s1111,375987000
dace_s1111,375315000
dace_s1111,373789000
dace_s1111,374682000
dace_s1111,373993000
dace_s1111,373490000
dace_s1111,374586000
dace_s1111,374716000
s112_run_timed,126791477
s112_run_timed,125083117
s112_run_timed,124558623
s112_run_timed,129289347
s112_run_timed,124702779
s112_run_timed,124476416
s112_run_timed,124273224
s112_run_timed,123812982
s112_run_timed,123412612
s112_run_timed,122821430
s112_run_timed,122699196
dace_s112,143545000
dace_s112,124446000
dace_s112,124608000
dace_s112,124509000
dace_s112,124521000
dace_s112,123927000
dace_s112,123834000
dace_s112,123377000
dace_s112,122724000
dace_s112,122677000
dace_s112,122302000
s1112_run_timed,105595369
s1112_run_timed,104539531
s1112_run_timed,103606282
s1112_run_timed,103146681
s1112_run_timed,102308212
s1112_run_timed,102067997
s1112_run_timed,101788196
s1112_run_timed,101825949
s1112_run_timed,100755264
s1112_run_timed,100340942
s1112_run_timed,100282480
dace_s1112,130839000
dace_s1112,129656000
dace_s1112,129389000
dace_s1112,129658000
dace_s1112,129965000
dace_s1112,129854000
dace_s1112,130134000
dace_s1112,130166000
dace_s1112,130084000
dace_s1112,130042000
dace_s1112,129711000
s113_run_timed,138941055
s113_run_timed,140491533
s113_run_timed,138861730
s113_run_timed,136966559
s113_run_timed,135780551
s113_run_timed,135128092
s113_run_timed,132933123
s113_run_timed,132401717
s113_run_timed,132717067
s113_run_timed,132706507
s113_run_timed,138105338
dace_s113,139621000
dace_s113,136848000
dace_s113,135274000
dace_s113,134344000
dace_s113,133724000
dace_s113,133243000
dace_s113,132541000
dace_s113,132300000
dace_s113,132391000
dace_s113,131919000
dace_s113,132225000
s1113_run_timed,70606011
s1113_run_timed,68708376
s1113_run_timed,68533822
s1113_run_timed,67755639
s1113_run_timed,67421667
s1113_run_timed,67577149
s1113_run_timed,67108237
s1113_run_timed,66796759
s1113_run_timed,66542815
s1113_run_timed,66584062
s1113_run_timed,66591805
dace_s1113,72097000
dace_s1113,68409000
dace_s1113,67812000
dace_s1113,67405000
dace_s1113,67542000
dace_s1113,69627000
dace_s1113,71548000
dace_s1113,66329000
dace_s1113,66092000
dace_s1113,66128000
dace_s1113,66020000
s114_run_timed,3188055
s114_run_timed,2747814
s114_run_timed,2631082
s114_run_timed,2621450
s114_run_timed,2921505
s114_run_timed,2689544
s114_run_timed,2719847
s114_run_timed,2696168
s114_run_timed,2684839
s114_run_timed,2728519
s114_run_timed,2725798
dace_s114,3192000
dace_s114,2851000
dace_s114,2700000
dace_s114,2714000
dace_s114,2749000
dace_s114,2714000
dace_s114,2809000
dace_s114,2754000
dace_s114,2783000
dace_s114,2751000
dace_s114,2740000
s115_run_timed,2325299
s115_run_timed,1583084
s115_run_timed,1446192
s115_run_timed,1463856
s115_run_timed,1500622
s115_run_timed,1457584
s115_run_timed,1420530
s115_run_timed,1402354
s115_run_timed,1784517
s115_run_timed,1362803
s115_run_timed,1345108
dace_s115,2746000
dace_s115,2300000
dace_s115,2189000
dace_s115,2280000
dace_s115,2184000
dace_s115,2285000
dace_s115,2246000
dace_s115,2314000
dace_s115,2378000
dace_s115,2296000
dace_s115,2296000
s1115_run_timed,29246975
s1115_run_timed,23496924
s1115_run_timed,28821036
s1115_run_timed,29314556
s1115_run_timed,29277279
s1115_run_timed,29549685
s1115_run_timed,29952743
s1115_run_timed,26653428
s1115_run_timed,30123970
s1115_run_timed,29822381
s1115_run_timed,28057286
dace_s1115,41728000
dace_s1115,32138000
dace_s1115,31278000
dace_s1115,37658000
dace_s1115,31222000
dace_s1115,31116000
dace_s1115,31185000
dace_s1115,30819000
dace_s1115,31100000
dace_s1115,31276000
dace_s1115,31170000
s116_run_timed,245438975
s116_run_timed,245250182
s116_run_timed,244139850
s116_run_timed,244704696
s116_run_timed,243473696
s116_run_timed,242531134
s116_run_timed,242380676
s116_run_timed,241157964
s116_run_timed,241136589
s116_run_timed,240764665
s116_run_timed,240463971
dace_s116,261944000
dace_s116,246959000
dace_s116,251005000
dace_s116,245837000
dace_s116,245395000
dace_s116,245661000
dace_s116,244583000
dace_s116,350018000
dace_s116,269277000
dace_s116,244421000
dace_s116,242785000
s118_run_timed,17341670
s118_run_timed,15097456
s118_run_timed,14973556
s118_run_timed,14275946
s118_run_timed,14183758
s118_run_timed,13947446
s118_run_timed,14493059
s118_run_timed,14065490
s118_run_timed,14022867
s118_run_timed,14130992
s118_run_timed,13978869
dace_s118,17234000
dace_s118,15365000
dace_s118,14588000
dace_s118,14724000
dace_s118,14148000
dace_s118,13979000
dace_s118,14021000
dace_s118,14044000
dace_s118,14220000
dace_s118,14073000
dace_s118,14085000
s119_run_timed,323741564
s119_run_timed,314030633
s119_run_timed,310883766
s119_run_timed,309392489
s119_run_timed,309879960
s119_run_timed,309778154
s119_run_timed,310357396
s119_run_timed,309969920
s119_run_timed,310312309
s119_run_timed,310369268
s119_run_timed,310609515
dace_s119,436606000
dace_s119,368000000
dace_s119,337430000
dace_s119,346629000
dace_s119,326090000
dace_s119,329893000
dace_s119,320021000
dace_s119,317502000
dace_s119,318259000
dace_s119,319581000
dace_s119,318081000
s121_run_timed,135502829
s121_run_timed,132278807
s121_run_timed,132191195
s121_run_timed,131508241
s121_run_timed,130914437
s121_run_timed,130909828
s121_run_timed,130934691
s121_run_timed,131362838
s121_run_timed,130006433
s121_run_timed,129858279
s121_run_timed,129770250
dace_s121,129892000
dace_s121,129185000
dace_s121,128949000
dace_s121,128563000
dace_s121,128394000
dace_s121,127941000
dace_s121,127304000
dace_s121,127263000
dace_s121,127606000
dace_s121,128727000
dace_s121,126654000
s122_run_timed,31501337
s122_run_timed,30155013
s122_run_timed,29648822
s122_run_timed,29494747
s122_run_timed,29412893
s122_run_timed,29830960
s122_run_timed,29595928
s122_run_timed,29730259
s122_run_timed,30907469
s122_run_timed,29718227
s122_run_timed,29588504
dace_s122,32345000
dace_s122,30259000
dace_s122,29525000
dace_s122,29072000
dace_s122,29398000
dace_s122,29764000
dace_s122,29757000
dace_s122,29726000
dace_s122,30125000
dace_s122,29856000
dace_s122,29814000
s123_run_timed,139651143
s123_run_timed,155845174
s123_run_timed,152001971
s123_run_timed,149596098
s123_run_timed,151624160
s123_run_timed,149154511
s123_run_timed,150982452
s123_run_timed,147673376
s123_run_timed,150841817
s123_run_timed,150314347
s123_run_timed,153482754
dace_s123,129223000
dace_s123,130035000
dace_s123,129456000
dace_s123,129312000
dace_s123,129276000
dace_s123,129513000
dace_s123,129260000
dace_s123,130258000
dace_s123,129377000
dace_s123,166051000
dace_s123,129833000
s124_run_timed,265466835
s124_run_timed,276168756
s124_run_timed,265762473
s124_run_timed,257746127
s124_run_timed,259958054
s124_run_timed,268025663
s124_run_timed,263802377
s124_run_timed,265517713
s124_run_timed,261034819
s124_run_timed,268803398
s124_run_timed,264024417
dace_s124,98467000
dace_s124,96832000
dace_s124,97084000
dace_s124,99867000
dace_s124,95943000
dace_s124,96384000
dace_s124,96369000
dace_s124,96124000
dace_s124,96442000
dace_s124,96020000
dace_s124,96165000
s125_run_timed,9777985
s125_run_timed,7512842
s125_run_timed,7338224
s125_run_timed,6603528
