name,time_ns
s000_run_timed,205414366
s000_run_timed,203041102
s000_run_timed,201837397
s000_run_timed,196599171
s000_run_timed,194788287
s000_run_timed,194173716
s000_run_timed,192647015
s000_run_timed,191983516
s000_run_timed,192035675
s000_run_timed,191980061
s000_run_timed,191623688
base_s000,192755684
base_s000,192102968
base_s000,195841820
base_s000,191967741
base_s000,191936349
base_s000,191813634
base_s000,191445390
base_s000,191232789
base_s000,191361041
base_s000,192081945
s111_run_timed,88715232
s111_run_timed,88620963
s111_run_timed,87710433
s111_run_timed,87970327
s111_run_timed,87807615
s111_run_timed,87844924
s111_run_timed,87606245
s111_run_timed,87422026
s111_run_timed,87341550
s111_run_timed,87037719
s111_run_timed,87210034
base_s111,86831454
base_s111,86834718
base_s111,86735810
base_s111,86648709
base_s111,86692162
base_s111,86384398
base_s111,86290032
base_s111,86137205
base_s111,85957211
base_s111,86002841
s1111_run_timed,133442996
s1111_run_timed,131161247
s1111_run_timed,129927304
s1111_run_timed,129977925
s1111_run_timed,130459926
s1111_run_timed,131230429
s1111_run_timed,130518996
s1111_run_timed,129840651
s1111_run_timed,129641649
s1111_run_timed,129925832
s1111_run_timed,129717711
base_s1111,129739950
base_s1111,129547476
base_s1111,129808332
base_s1111,130138849
base_s1111,129626769
base_s1111,129119394
base_s1111,129374970
base_s1111,129431097
base_s1111,129771085
base_s1111,129645872
s112_run_timed,130949574
s112_run_timed,130662095
s112_run_timed,130063203
s112_run_timed,130329243
s112_run_timed,129912936
s112_run_timed,316496728
s112_run_timed,130295676
s112_run_timed,128283519
s112_run_timed,128402875
s112_run_timed,126922924
s112_run_timed,126114247
base_s112,125815280
base_s112,126220739
base_s112,125436957
base_s112,133812295
base_s112,125233348
base_s112,125148679
base_s112,125450043
base_s112,125493020
base_s112,125110696
base_s112,126350430
s1112_run_timed,107829990
s1112_run_timed,107371957
s1112_run_timed,106733321
s1112_run_timed,106249722
s1112_run_timed,105475796
s1112_run_timed,105233083
s1112_run_timed,104689102
s1112_run_timed,104572561
s1112_run_timed,104258523
s1112_run_timed,104001700
s1112_run_timed,105890566
base_s1112,104055171
