name,time_ns
s000_run_timed,202716781
s000_run_timed,203383865
s000_run_timed,199869952
s000_run_timed,196702778
s000_run_timed,194451259
s000_run_timed,192656751
s000_run_timed,192056864
s000_run_timed,191977218
s000_run_timed,193015781
s000_run_timed,192320056
s000_run_timed,191608365
base_s000,198299000
base_s000,187895000
base_s000,186792000
base_s000,187397000
base_s000,186936000
base_s000,187003000
base_s000,187640000
base_s000,186875000
base_s000,186862000
base_s000,186283000
s111_run_timed,88895374
s111_run_timed,88749235
s111_run_timed,88018312
s111_run_timed,88196963
s111_run_timed,88391326
s111_run_timed,88344254
s111_run_timed,87780015
s111_run_timed,89034731
s111_run_timed,87896842
s111_run_timed,87526102
s111_run_timed,87556117
base_s111,89312000
base_s111,89038000
base_s111,88846000
base_s111,88472000
base_s111,88095000
base_s111,88118000
base_s111,87825000
base_s111,88240000
base_s111,88240000
base_s111,87575000
s1111_run_timed,127514109
s1111_run_timed,144315899
s1111_run_timed,127878163
s1111_run_timed,127940593
s1111_run_timed,127722103
s1111_run_timed,127564316
s1111_run_timed,127923761
s1111_run_timed,127774262
s1111_run_timed,127562652
s1111_run_timed,127399263
s1111_run_timed,127197382
base_s1111,130940000
base_s1111,130450000
base_s1111,129954000
base_s1111,129309000
base_s1111,129542000
base_s1111,128998000
base_s1111,129373000
base_s1111,130823000
base_s1111,128900000
base_s1111,129097000
s112_run_timed,130169425
s112_run_timed,129380680
s112_run_timed,129269610
s112_run_timed,128719930
s112_run_timed,133800361
s112_run_timed,129374152
s112_run_timed,128606493
s112_run_timed,127891250
s112_run_timed,128055694
s112_run_timed,127656856
s112_run_timed,127574619
base_s112,125846000
base_s112,124423000
base_s112,222181000
base_s112,122406000
base_s112,122259000
base_s112,122166000
base_s112,121735000
base_s112,121557000
base_s112,121297000
base_s112,120647000
s1112_run_timed,105209947
s1112_run_timed,104791303
s1112_run_timed,104278486
s1112_run_timed,109712919
s1112_run_timed,108641165
s1112_run_timed,102315428
s1112_run_timed,107029788
s1112_run_timed,101846257
s1112_run_timed,101626071
s1112_run_timed,101257091
s1112_run_timed,101126310
base_s1112,104798000
base_s1112,104196000
base_s1112,103313000
base_s1112,103033000
base_s1112,102337000
base_s1112,102246000
base_s1112,102319000
base_s1112,101410000
base_s1112,101184000
base_s1112,100516000
s113_run_timed,142981971
s113_run_timed,142933172
s113_run_timed,142368100
s113_run_timed,141557692
s113_run_timed,140755667
s113_run_timed,140011209
s113_run_timed,139536406
s113_run_timed,138814698
s113_run_timed,138424597
s113_run_timed,138416342
s113_run_timed,138211356
base_s113,135738000
base_s113,136679000
base_s113,140168000
base_s113,133843000
base_s113,133707000
base_s113,132850000
base_s113,132626000
base_s113,132646000
base_s113,132101000
base_s113,131854000
s1113_run_timed,70198878
s1113_run_timed,68298420
s1113_run_timed,68059453
s1113_run_timed,67771012
s1113_run_timed,67796612
