name,time_ns
s000_run_timed,97266763
s000_run_timed,97524105
s000_run_timed,97621865
s000_run_timed,97225153
s000_run_timed,97194583
s000_run_timed,97429385
s000_run_timed,97294714
s000_run_timed,97139872
s000_run_timed,97174843
s000_run_timed,97639896
s000_run_timed,97221073
base_s000,101598000
base_s000,101355000
base_s000,101478000
base_s000,101680000
base_s000,100851000
base_s000,101849000
base_s000,101432000
base_s000,101954000
base_s000,101198000
base_s000,101856000
dace_s000_cpy,98678000
dace_s000_cpy,98695000
dace_s000_cpy,98915000
dace_s000_cpy,98783000
dace_s000_cpy,98883000
dace_s000_cpy,98587000
dace_s000_cpy,98592000
dace_s000_cpy,98429000
dace_s000_cpy,98736000
dace_s000_cpy,98700000
dace_s000_cpy,98681000
dace_s000,98727000
dace_s000,98783000
dace_s000,98040000
dace_s000,98378000
dace_s000,98395000
dace_s000,98129000
dace_s000,98146000
dace_s000,98206000
dace_s000,98402000
dace_s000,98365000
dace_s000,98461000
s111_run_timed,89301677
s111_run_timed,89273807
s111_run_timed,89290127
s111_run_timed,89350167
s111_run_timed,89241477
s111_run_timed,89678690
s111_run_timed,89468438
s111_run_timed,89379538
s111_run_timed,89615489
s111_run_timed,89445088
s111_run_timed,89625949
base_s111,100357000
base_s111,100593000
base_s111,100129000
base_s111,100549000
base_s111,100438000
base_s111,100815000
base_s111,100239000
base_s111,100413000
base_s111,100396000
base_s111,100378000
dace_s111_cpy,96894000
dace_s111_cpy,96993000
dace_s111_cpy,97110000
dace_s111_cpy,97094000
dace_s111_cpy,97111000
dace_s111_cpy,96807000
dace_s111_cpy,96979000
dace_s111_cpy,99058000
dace_s111_cpy,99118000
dace_s111_cpy,99072000
dace_s111_cpy,98984000
dace_s111,97059000
dace_s111,97120000
dace_s111,97346000
dace_s111,97275000
dace_s111,97197000
dace_s111,97340000
dace_s111,96964000
dace_s111,97233000
dace_s111,97249000
dace_s111,97381000
dace_s111,96725000
s1111_run_timed,101242234
s1111_run_timed,101074882
s1111_run_timed,101196813
s1111_run_timed,101087712
s1111_run_timed,101117983
s1111_run_timed,101036612
s1111_run_timed,101740446
s1111_run_timed,101029021
s1111_run_timed,101010482
s1111_run_timed,100937761
s1111_run_timed,100917051
base_s1111,104010000
base_s1111,103351000
base_s1111,103424000
base_s1111,103488000
base_s1111,103618000
base_s1111,103206000
base_s1111,102902000
base_s1111,103833000
base_s1111,103480000
base_s1111,103879000
dace_s1111_cpy,103779000
dace_s1111_cpy,103158000
dace_s1111_cpy,102760000
dace_s1111_cpy,103396000
dace_s1111_cpy,103017000
dace_s1111_cpy,102798000
dace_s1111_cpy,103102000
dace_s1111_cpy,103096000
dace_s1111_cpy,102842000
dace_s1111_cpy,103244000
dace_s1111_cpy,102862000
dace_s1111,103926000
dace_s1111,104260000
dace_s1111,103610000
dace_s1111,104160000
dace_s1111,103985000
dace_s1111,103924000
dace_s1111,103549000
dace_s1111,104071000
dace_s1111,104265000
dace_s1111,103621000
dace_s1111,103982000
s112_run_timed,141498089
s112_run_timed,140904505
s112_run_timed,141087696
s112_run_timed,140891944
s112_run_timed,140812614
s112_run_timed,140762394
s112_run_timed,141139446
s112_run_timed,141096936
s112_run_timed,140895585
s112_run_timed,141248997
s112_run_timed,141261757
base_s112,160872000
base_s112,159200000
base_s112,160388000
base_s112,159909000
base_s112,159566000
base_s112,159253000
base_s112,159183000
base_s112,160154000
base_s112,159955000
base_s112,160054000
dace_s112_cpy,161542000
dace_s112_cpy,161109000
dace_s112_cpy,160974000
dace_s112_cpy,161140000
dace_s112_cpy,160843000
dace_s112_cpy,160425000
dace_s112_cpy,160809000
dace_s112_cpy,161507000
dace_s112_cpy,160735000
dace_s112_cpy,161387000
dace_s112_cpy,160739000
dace_s112,160458000
dace_s112,160456000
dace_s112,160480000
dace_s112,160638000
dace_s112,160785000
dace_s112,161317000
dace_s112,160406000
dace_s112,160784000
dace_s112,160518000
dace_s112,160943000
dace_s112,160946000
s1112_run_timed,131106613
s1112_run_timed,129937145
s1112_run_timed,129795144
s1112_run_timed,129896815
s1112_run_timed,129815694
s1112_run_timed,129941645
s1112_run_timed,130613070
s1112_run_timed,130385989
s1112_run_timed,129792704
s1112_run_timed,129995196
s1112_run_timed,129991416
base_s1112,155382000
base_s1112,153846000
base_s1112,152837000
base_s1112,153003000
base_s1112,153425000
base_s1112,155386000
base_s1112,152799000
base_s1112,155822000
base_s1112,154923000
base_s1112,152885000
dace_s1112_cpy,133512000
dace_s1112_cpy,133895000
dace_s1112_cpy,133629000
dace_s1112_cpy,133640000
dace_s1112_cpy,133772000
dace_s1112_cpy,133799000
dace_s1112_cpy,133600000
dace_s1112_cpy,133613000
dace_s1112_cpy,133619000
dace_s1112_cpy,133728000
dace_s1112_cpy,134043000
dace_s1112,147937000
dace_s1112,148160000
dace_s1112,148696000
dace_s1112,148921000
dace_s1112,148232000
dace_s1112,148219000
dace_s1112,148425000
dace_s1112,147364000
dace_s1112,148227000
dace_s1112,148136000
dace_s1112,147680000
s113_run_timed,198156618
s113_run_timed,197825527
s113_run_timed,197739826
s113_run_timed,198055717
s113_run_timed,197795537
s113_run_timed,197633585
s113_run_timed,197797497
s113_run_timed,198229169
s113_run_timed,197932938
s113_run_timed,198191889
s113_run_timed,197975257
base_s113,193637000
base_s113,192505000
base_s113,192734000
base_s113,192738000
base_s113,192755000
base_s113,192745000
base_s113,192528000
base_s113,192667000
base_s113,192658000
base_s113,192576000
dace_s113_cpy,205132000
dace_s113_cpy,202661000
dace_s113_cpy,202555000
dace_s113_cpy,202611000
dace_s113_cpy,202624000
dace_s113_cpy,201961000
dace_s113_cpy,202624000
dace_s113_cpy,202608000
dace_s113_cpy,202605000
dace_s113_cpy,202196000
dace_s113_cpy,202462000
dace_s113,203243000
dace_s113,202309000
dace_s113,203152000
dace_s113,202164000
dace_s113,203115000
dace_s113,202353000
dace_s113,203436000
dace_s113,203234000
dace_s113,202276000
dace_s113,201510000
dace_s113,202702000
s1113_run_timed,99130730
s1113_run_timed,99006919
s1113_run_timed,98776207
s1113_run_timed,98555386
s1113_run_timed,98859508
s1113_run_timed,98637777
s1113_run_timed,98738047
s1113_run_timed,99494852
s1113_run_timed,98751677
s1113_run_timed,98482775
s1113_run_timed,98572136
base_s1113,96172000
base_s1113,96224000
base_s1113,95964000
base_s1113,96339000
base_s1113,96845000
base_s1113,96561000
base_s1113,96042000
base_s1113,96087000
base_s1113,96056000
base_s1113,96643000
dace_s1113_cpy,101373000
dace_s1113_cpy,101312000
dace_s1113_cpy,101594000
dace_s1113_cpy,101376000
dace_s1113_cpy,101322000
dace_s1113_cpy,101262000
dace_s1113_cpy,101334000
dace_s1113_cpy,101320000
dace_s1113_cpy,101154000
dace_s1113_cpy,101189000
dace_s1113_cpy,101214000
dace_s1113,100881000
dace_s1113,101048000
dace_s1113,100885000
dace_s1113,100602000
dace_s1113,100754000
dace_s1113,100792000
dace_s1113,101156000
dace_s1113,100244000
dace_s1113,100855000
dace_s1113,101165000
dace_s1113,100170000
s114_run_timed,2865068
s114_run_timed,2869709
s114_run_timed,2473136
s114_run_timed,2821028
s114_run_timed,2823188
s114_run_timed,2875048
s114_run_timed,2830728
s114_run_timed,2828808
s114_run_timed,2831228
s114_run_timed,2855328
s114_run_timed,2824217
base_s114,2150000
base_s114,2336000
base_s114,2227000
base_s114,2262000
base_s114,2312000
base_s114,2324000
base_s114,2308000
base_s114,2121000
base_s114,2120000
base_s114,2275000
dace_s114_cpy,2244000
dace_s114_cpy,2240000
