Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,8,128,512,4096,2,256.0000,32.0000,2.3573,28.2878,88.40,88.40,0.0833,3475.1320,8192000,98304000
l1_matrix_add,8,128,1024,4096,2,256.0000,32.0000,2.4756,29.7070,92.83,92.83,0.0833,3309.1160,8192000,98304000
l1_matrix_add,8,128,2048,4096,2,256.0000,32.0000,2.5059,30.0703,93.97,93.97,0.0833,3269.1370,8192000,98304000
l1_matrix_add,8,128,256,4096,4,256.0000,32.0000,2.2155,26.5862,83.08,83.08,0.0833,7395.1240,16384000,196608000
l1_matrix_add,8,128,512,4096,4,256.0000,32.0000,2.3666,28.3987,88.75,88.75,0.0833,6923.1280,16384000,196608000
l1_matrix_add,8,128,1024,4096,4,256.0000,32.0000,2.4824,29.7886,93.09,93.09,0.0833,6600.1190,16384000,196608000
l1_matrix_add,8,128,2048,4096,4,256.0000,32.0000,2.5163,30.1957,94.36,94.36,0.0833,6511.1330,16384000,196608000
l1_matrix_add,8,128,256,4096,8,256.0000,32.0000,2.2184,26.6206,83.19,83.19,0.0833,14771.1210,32768000,393216000
l1_matrix_add,8,128,512,4096,8,256.0000,32.0000,2.3774,28.5288,89.15,89.15,0.0833,13783.1330,32768000,393216000
l1_matrix_add,8,128,1024,4096,8,256.0000,32.0000,2.4660,29.5915,92.47,92.47,0.0833,13288.1290,32768000,393216000
l1_matrix_add,8,128,2048,4096,8,256.0000,32.0000,2.5239,30.2867,94.65,94.65,0.0833,12983.1350,32768000,393216000
l1_matrix_add,8,128,256,8192,2,256.0000,32.0000,2.2176,26.6114,83.16,83.16,0.0833,7388.1170,16384000,196608000
l1_matrix_add,8,128,512,8192,2,256.0000,32.0000,2.3693,28.4316,88.85,88.85,0.0833,6915.1320,16384000,196608000
l1_matrix_add,8,128,1024,8192,2,256.0000,32.0000,2.4630,29.5557,92.36,92.36,0.0833,6652.1290,16384000,196608000
l1_matrix_add,8,128,2048,8192,2,256.0000,32.0000,2.5190,30.2281,94.46,94.46,0.0833,6504.1380,16384000,196608000
l1_matrix_add,8,128,4096,8192,2,256.0000,32.0000,2.5456,30.5475,95.46,95.46,0.0833,6436.1410,16384000,196608000
l1_matrix_add,8,128,256,8192,4,256.0000,32.0000,2.2208,26.6495,83.28,83.28,0.0833,14755.1240,32768000,393216000
l1_matrix_add,8,128,512,8192,4,256.0000,32.0000,2.3740,28.4875,89.02,89.02,0.0833,13803.1280,32768000,393216000
l1_matrix_add,8,128,1024,8192,4,256.0000,32.0000,2.4660,29.5915,92.47,92.47,0.0833,13288.1260,32768000,393216000
l1_matrix_add,8,128,2048,8192,4,256.0000,32.0000,2.5239,30.2867,94.65,94.65,0.0833,12983.1350,32768000,393216000
l1_matrix_add,8,128,4096,8192,4,256.0000,32.0000,2.5488,30.5859,95.58,95.58,0.0833,12856.1380,32768000,393216000
l1_matrix_add,8,128,256,16384,2,256.0000,32.0000,2.2218,26.6621,83.32,83.32,0.0833,14748.1170,32768000,393216000
l1_matrix_add,8,128,512,16384,2,256.0000,32.0000,2.3951,28.7415,89.82,89.82,0.0833,13681.1320,32768000,393216000
l1_matrix_add,8,128,1024,16384,2,256.0000,32.0000,2.4682,29.6183,92.56,92.56,0.0833,13276.1290,32768000,393216000
l1_matrix_add,8,128,2048,16384,2,256.0000,32.0000,2.5297,30.3568,94.87,94.87,0.0833,12953.1370,32768000,393216000
l1_matrix_add,8,128,4096,16384,2,256.0000,32.0000,2.5574,30.6885,95.90,95.90,0.0833,12813.1270,32768000,393216000
