Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,8,8,1024,2048,8,16.0000,32.0000,2.1572,25.8861,80.89,80.89,0.0833,7595.1290,16384000,196608000
l1_matrix_add,8,8,256,4096,2,16.0000,32.0000,1.9560,23.4721,73.35,73.35,0.0833,4188.1170,8192000,98304000
l1_matrix_add,8,8,512,4096,2,16.0000,32.0000,2.0712,24.8548,77.67,77.67,0.0833,3955.1320,8192000,98304000
l1_matrix_add,8,8,1024,4096,2,16.0000,32.0000,2.1620,25.9438,81.07,81.07,0.0833,3789.1160,8192000,98304000
l1_matrix_add,8,8,2048,4096,2,16.0000,32.0000,2.1850,26.2204,81.94,81.94,0.0833,3749.1370,8192000,98304000
l1_matrix_add,8,8,256,4096,4,16.0000,32.0000,1.9610,23.5314,73.54,73.54,0.0833,8355.1240,16384000,196608000
l1_matrix_add,8,8,512,4096,4,16.0000,32.0000,2.0784,24.9404,77.94,77.94,0.0833,7883.1280,16384000,196608000
l1_matrix_add,8,8,1024,4096,4,16.0000,32.0000,2.1672,26.0059,81.27,81.27,0.0833,7560.1190,16384000,196608000
l1_matrix_add,8,8,2048,4096,4,16.0000,32.0000,2.1930,26.3157,82.24,82.24,0.0833,7471.1330,16384000,196608000
l1_matrix_add,8,8,256,4096,8,16.0000,32.0000,1.9632,23.5584,73.62,73.62,0.0833,16691.1210,32768000,393216000
l1_matrix_add,8,8,512,4096,8,16.0000,32.0000,2.0867,25.0406,78.25,78.25,0.0833,15703.1330,32768000,393216000
l1_matrix_add,8,8,1024,4096,8,16.0000,32.0000,2.1546,25.8556,80.80,80.80,0.0833,15208.1290,32768000,393216000
l1_matrix_add,8,8,2048,4096,8,16.0000,32.0000,2.1987,26.3848,82.45,82.45,0.0833,14903.1350,32768000,393216000
l1_matrix_add,8,8,256,8192,2,16.0000,32.0000,1.9626,23.5512,73.60,73.60,0.0833,8348.1170,16384000,196608000
l1_matrix_add,8,8,512,8192,2,16.0000,32.0000,2.0805,24.9657,78.02,78.02,0.0833,7875.1320,16384000,196608000
l1_matrix_add,8,8,1024,8192,2,16.0000,32.0000,2.1524,25.8283,80.71,80.71,0.0833,7612.1290,16384000,196608000
l1_matrix_add,8,8,2048,8192,2,16.0000,32.0000,2.1950,26.3403,82.31,82.31,0.0833,7464.1380,16384000,196608000
l1_matrix_add,8,8,4096,8192,2,16.0000,32.0000,2.2152,26.5825,83.07,83.07,0.0833,7396.1410,16384000,196608000
l1_matrix_add,8,8,256,8192,4,16.0000,32.0000,1.9651,23.5810,73.69,73.69,0.0833,16675.1240,32768000,393216000
l1_matrix_add,8,8,512,8192,4,16.0000,32.0000,2.0841,25.0088,78.15,78.15,0.0833,15723.1280,32768000,393216000
l1_matrix_add,8,8,1024,8192,4,16.0000,32.0000,2.1546,25.8557,80.80,80.80,0.0833,15208.1260,32768000,393216000
l1_matrix_add,8,8,2048,8192,4,16.0000,32.0000,2.1987,26.3848,82.45,82.45,0.0833,14903.1350,32768000,393216000
l1_matrix_add,8,8,4096,8192,4,16.0000,32.0000,2.2176,26.6116,83.16,83.16,0.0833,14776.1380,32768000,393216000
l1_matrix_add,8,8,256,16384,2,16.0000,32.0000,1.9659,23.5909,73.72,73.72,0.0833,16668.1170,32768000,393216000
l1_matrix_add,8,8,512,16384,2,16.0000,32.0000,2.1004,25.2043,78.76,78.76,0.0833,15601.1320,32768000,393216000
l1_matrix_add,8,8,1024,16384,2,16.0000,32.0000,2.1563,25.8761,80.86,80.86,0.0833,15196.1290,32768000,393216000
l1_matrix_add,8,8,2048,16384,2,16.0000,32.0000,2.2032,26.4380,82.62,82.62,0.0833,14873.1370,32768000,393216000
l1_matrix_add,8,8,4096,16384,2,16.0000,32.0000,2.2241,26.6892,83.40,83.40,0.0833,14733.1270,32768000,393216000
