Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,16,32,2048,4096,2,64.0000,64.0000,4.4786,53.7434,83.97,83.97,0.0833,1829.1370,8192000,98304000
l1_matrix_add,16,32,256,4096,4,64.0000,64.0000,3.7881,45.4572,71.03,71.03,0.0833,4325.1220,16384000,196608000
l1_matrix_add,16,32,512,4096,4,64.0000,64.0000,4.0513,48.6157,75.96,75.96,0.0833,4044.1270,16384000,196608000
l1_matrix_add,16,32,1024,4096,4,64.0000,64.0000,4.4042,52.8499,82.58,82.58,0.0833,3720.1190,16384000,196608000
l1_matrix_add,16,32,2048,4096,4,64.0000,64.0000,4.5121,54.1451,84.60,84.60,0.0833,3631.1330,16384000,196608000
l1_matrix_add,16,32,256,4096,8,64.0000,64.0000,3.8040,45.6478,71.32,71.32,0.0833,8614.1190,32768000,393216000
l1_matrix_add,16,32,512,4096,8,64.0000,64.0000,4.0837,49.0042,76.57,76.57,0.0833,8024.1320,32768000,393216000
l1_matrix_add,16,32,1024,4096,8,64.0000,64.0000,4.3527,52.2329,81.61,81.61,0.0833,7528.1290,32768000,393216000
l1_matrix_add,16,32,2048,4096,8,64.0000,64.0000,4.5365,54.4384,85.06,85.06,0.0833,7223.1350,32768000,393216000
l1_matrix_add,16,32,256,8192,2,64.0000,64.0000,3.8048,45.6579,71.34,71.34,0.0833,4306.1150,16384000,196608000
l1_matrix_add,16,32,512,8192,2,64.0000,64.0000,4.0593,48.7120,76.11,76.11,0.0833,4036.1310,16384000,196608000
l1_matrix_add,16,32,1024,8192,2,64.0000,64.0000,4.3434,52.1212,81.44,81.44,0.0833,3772.1290,16384000,196608000
l1_matrix_add,16,32,2048,8192,2,64.0000,64.0000,4.5208,54.2496,84.76,84.76,0.0833,3624.1380,16384000,196608000
l1_matrix_add,16,32,4096,8192,2,64.0000,64.0000,4.6072,55.2869,86.39,86.39,0.0833,3556.1410,16384000,196608000
l1_matrix_add,16,32,256,8192,4,64.0000,64.0000,3.8115,45.7381,71.47,71.47,0.0833,8597.1220,32768000,393216000
l1_matrix_add,16,32,512,8192,4,64.0000,64.0000,4.0735,48.8824,76.38,76.38,0.0833,8044.1270,32768000,393216000
l1_matrix_add,16,32,1024,8192,4,64.0000,64.0000,4.3527,52.2329,81.61,81.61,0.0833,7528.1260,32768000,393216000
l1_matrix_add,16,32,2048,8192,4,64.0000,64.0000,4.5365,54.4384,85.06,85.06,0.0833,7223.1350,32768000,393216000
l1_matrix_add,16,32,4096,8192,4,64.0000,64.0000,4.6177,55.4127,86.58,86.58,0.0833,7096.1380,32768000,393216000
l1_matrix_add,16,32,256,16384,2,64.0000,64.0000,3.8200,45.8394,71.62,71.62,0.0833,8578.1150,32768000,393216000
l1_matrix_add,16,32,512,16384,2,64.0000,64.0000,4.1363,49.6351,77.55,77.55,0.0833,7922.1310,32768000,393216000
l1_matrix_add,16,32,1024,16384,2,64.0000,64.0000,4.3597,52.3163,81.74,81.74,0.0833,7516.1290,32768000,393216000
l1_matrix_add,16,32,2048,16384,2,64.0000,64.0000,4.5555,54.6654,85.41,85.41,0.0833,7193.1370,32768000,393216000
l1_matrix_add,16,32,4096,16384,2,64.0000,64.0000,4.6459,55.7506,87.11,87.11,0.0833,7053.1270,32768000,393216000
