Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,128,8,512,2048,8,16.0000,512.0000,7.6520,91.8243,47.83,17.93,0.0833,2141.1320,16384000,196608000
l1_matrix_add,128,8,1024,2048,8,16.0000,512.0000,8.7004,104.4051,54.38,20.39,0.0833,1883.1260,16384000,196608000
l1_matrix_add,128,8,256,4096,2,16.0000,512.0000,6.2291,74.7488,38.93,14.60,0.0833,1315.1240,8192000,98304000
l1_matrix_add,128,8,512,4096,2,16.0000,512.0000,7.5078,90.0937,46.92,17.60,0.0833,1091.1310,8192000,98304000
l1_matrix_add,128,8,1024,4096,2,16.0000,512.0000,9.1622,109.9458,57.26,21.47,0.0833,894.1130,8192000,98304000
l1_matrix_add,128,8,2048,4096,2,16.0000,512.0000,9.2343,110.8113,57.71,21.64,0.0833,887.1300,8192000,98304000
l1_matrix_add,128,8,256,4096,4,16.0000,512.0000,6.2843,75.4118,39.28,14.73,0.0833,2607.1240,16384000,196608000
l1_matrix_add,128,8,512,4096,4,16.0000,512.0000,7.6023,91.2280,47.51,17.82,0.0833,2155.1270,16384000,196608000
l1_matrix_add,128,8,1024,4096,4,16.0000,512.0000,9.2454,110.9450,57.78,21.67,0.0833,1772.1220,16384000,196608000
l1_matrix_add,128,8,2048,4096,4,16.0000,512.0000,9.3777,112.5322,58.61,21.98,0.0833,1747.1260,16384000,196608000
l1_matrix_add,128,8,256,4096,8,16.0000,512.0000,6.3050,75.6603,39.41,14.78,0.0833,5197.1270,32768000,393216000
l1_matrix_add,128,8,512,4096,8,16.0000,512.0000,7.7153,92.5839,48.22,18.08,0.0833,4247.1320,32768000,393216000
l1_matrix_add,128,8,1024,4096,8,16.0000,512.0000,8.6593,103.9120,54.12,20.30,0.0833,3784.1260,32768000,393216000
l1_matrix_add,128,8,2048,4096,8,16.0000,512.0000,9.4402,113.2819,59.00,22.13,0.0833,3471.1280,32768000,393216000
l1_matrix_add,128,8,256,8192,2,16.0000,512.0000,6.2940,75.5277,39.34,14.75,0.0833,2603.1240,16384000,196608000
l1_matrix_add,128,8,512,8192,2,16.0000,512.0000,7.6306,91.5678,47.69,17.88,0.0833,2147.1310,16384000,196608000
l1_matrix_add,128,8,1024,8192,2,16.0000,512.0000,8.6226,103.4710,53.89,20.21,0.0833,1900.1260,16384000,196608000
l1_matrix_add,128,8,2048,8192,2,16.0000,512.0000,9.3884,112.6608,58.68,22.00,0.0833,1745.1330,16384000,196608000
l1_matrix_add,128,8,4096,8192,2,16.0000,512.0000,9.9591,119.5090,62.24,23.34,0.0833,1645.1320,16384000,196608000
l1_matrix_add,128,8,256,8192,4,16.0000,512.0000,6.3221,75.8647,39.51,14.82,0.0833,5183.1240,32768000,393216000
l1_matrix_add,128,8,512,8192,4,16.0000,512.0000,7.6792,92.1501,47.99,18.00,0.0833,4267.1270,32768000,393216000
l1_matrix_add,128,8,1024,8192,4,16.0000,512.0000,8.6593,103.9121,54.12,20.30,0.0833,3784.1230,32768000,393216000
l1_matrix_add,128,8,2048,8192,4,16.0000,512.0000,9.4620,113.5435,59.14,22.18,0.0833,3463.1300,32768000,393216000
l1_matrix_add,128,8,4096,8192,4,16.0000,512.0000,10.0296,120.3553,62.69,23.51,0.0833,3267.1270,32768000,393216000
l1_matrix_add,128,8,256,16384,2,16.0000,512.0000,6.3269,75.9233,39.54,14.83,0.0833,5179.1240,32768000,393216000
l1_matrix_add,128,8,512,16384,2,16.0000,512.0000,7.9052,94.8621,49.41,18.53,0.0833,4145.1310,32768000,393216000
l1_matrix_add,128,8,1024,16384,2,16.0000,512.0000,8.6869,104.2425,54.29,20.36,0.0833,3772.1260,32768000,393216000
l1_matrix_add,128,8,2048,16384,2,16.0000,512.0000,9.6515,115.8177,60.32,22.62,0.0833,3395.1300,32768000,393216000
l1_matrix_add,128,8,4096,16384,2,16.0000,512.0000,10.1760,122.1122,63.60,23.85,0.0833,3220.1200,32768000,393216000
