Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,16,64,256,1024,2,128.0000,64.0000,3.7094,44.5125,69.55,69.55,0.0833,552.1150,2048000,24576000
l1_matrix_add,16,64,512,1024,2,128.0000,64.0000,3.9375,47.2496,73.83,73.83,0.0833,520.1310,2048000,24576000
l1_matrix_add,16,64,256,1024,4,128.0000,64.0000,3.4826,41.7915,65.30,65.30,0.0833,1176.1250,4096000,49152000
l1_matrix_add,16,64,512,1024,4,128.0000,64.0000,4.1244,49.4923,77.33,77.33,0.0833,993.1250,4096000,49152000
l1_matrix_add,16,64,256,1024,8,128.0000,64.0000,3.8243,45.8910,71.70,71.70,0.0833,2142.1190,8192000,98304000
l1_matrix_add,16,64,512,1024,8,128.0000,64.0000,4.1288,49.5452,77.41,77.41,0.0833,1984.1290,8192000,98304000
l1_matrix_add,16,64,256,2048,2,128.0000,64.0000,3.5521,42.6250,66.60,66.60,0.0833,1153.1250,4096000,49152000
l1_matrix_add,16,64,512,2048,2,128.0000,64.0000,4.0873,49.0477,76.64,76.64,0.0833,1002.1270,4096000,49152000
l1_matrix_add,16,64,1024,2048,2,128.0000,64.0000,4.4227,53.0726,82.93,82.93,0.0833,926.1270,4096000,49152000
l1_matrix_add,16,64,256,2048,4,128.0000,64.0000,3.4476,41.3716,64.64,64.64,0.0833,2376.1250,8192000,98304000
l1_matrix_add,16,64,512,2048,4,128.0000,64.0000,4.1518,49.8215,77.85,77.85,0.0833,1973.1250,8192000,98304000
l1_matrix_add,16,64,1024,2048,4,128.0000,64.0000,4.4446,53.3354,83.34,83.34,0.0833,1843.1300,8192000,98304000
l1_matrix_add,16,64,256,2048,8,128.0000,64.0000,3.8879,46.6546,72.90,72.90,0.0833,4214.1190,16384000,196608000
l1_matrix_add,16,64,512,2048,8,128.0000,64.0000,4.1987,50.3848,78.73,78.73,0.0833,3902.1320,16384000,196608000
l1_matrix_add,16,64,1024,2048,8,128.0000,64.0000,4.5171,54.2049,84.70,84.70,0.0833,3627.1290,16384000,196608000
l1_matrix_add,16,64,256,4096,2,128.0000,64.0000,3.8896,46.6755,72.93,72.93,0.0833,2106.1150,8192000,98304000
l1_matrix_add,16,64,512,4096,2,128.0000,64.0000,4.1539,49.8466,77.89,77.89,0.0833,1972.1310,8192000,98304000
l1_matrix_add,16,64,1024,4096,2,128.0000,64.0000,4.5382,54.4586,85.09,85.09,0.0833,1805.1160,8192000,98304000
l1_matrix_add,16,64,2048,4096,2,128.0000,64.0000,4.6410,55.6920,87.02,87.02,0.0833,1765.1370,8192000,98304000
l1_matrix_add,16,64,256,4096,4,128.0000,64.0000,3.9036,46.8435,73.19,73.19,0.0833,4197.1220,16384000,196608000
l1_matrix_add,16,64,512,4096,4,128.0000,64.0000,4.1837,50.2047,78.44,78.44,0.0833,3916.1270,16384000,196608000
l1_matrix_add,16,64,1024,4096,4,128.0000,64.0000,4.5611,54.7332,85.52,85.52,0.0833,3592.1190,16384000,196608000
l1_matrix_add,16,64,2048,4096,4,128.0000,64.0000,4.6770,56.1235,87.69,87.69,0.0833,3503.1330,16384000,196608000
l1_matrix_add,16,64,256,4096,8,128.0000,64.0000,3.9205,47.0460,73.51,73.51,0.0833,8358.1190,32768000,393216000
l1_matrix_add,16,64,512,4096,8,128.0000,64.0000,4.2183,50.6191,79.09,79.09,0.0833,7768.1320,32768000,393216000
l1_matrix_add,16,64,1024,4096,8,128.0000,64.0000,4.5060,54.0716,84.49,84.49,0.0833,7272.1290,32768000,393216000
l1_matrix_add,16,64,2048,4096,8,128.0000,64.0000,4.7032,56.4387,88.19,88.19,0.0833,6967.1350,32768000,393216000
l1_matrix_add,16,64,256,8192,2,128.0000,64.0000,3.9214,47.0566,73.53,73.53,0.0833,4178.1150,16384000,196608000
l1_matrix_add,16,64,512,8192,2,128.0000,64.0000,4.1923,50.3074,78.61,78.61,0.0833,3908.1310,16384000,196608000
l1_matrix_add,16,64,1024,8192,2,128.0000,64.0000,4.4960,53.9520,84.30,84.30,0.0833,3644.1290,16384000,196608000
l1_matrix_add,16,64,2048,8192,2,128.0000,64.0000,4.6863,56.2358,87.87,87.87,0.0833,3496.1380,16384000,196608000
l1_matrix_add,16,64,4096,8192,2,128.0000,64.0000,4.7793,57.3512,89.61,89.61,0.0833,3428.1410,16384000,196608000
l1_matrix_add,16,64,256,8192,4,128.0000,64.0000,3.9285,47.1419,73.66,73.66,0.0833,8341.1220,32768000,393216000
l1_matrix_add,16,64,512,8192,4,128.0000,64.0000,4.2074,50.4892,78.89,78.89,0.0833,7788.1270,32768000,393216000
l1_matrix_add,16,64,1024,8192,4,128.0000,64.0000,4.5060,54.0717,84.49,84.49,0.0833,7272.1260,32768000,393216000
l1_matrix_add,16,64,2048,8192,4,128.0000,64.0000,4.7032,56.4387,88.19,88.19,0.0833,6967.1350,32768000,393216000
l1_matrix_add,16,64,4096,8192,4,128.0000,64.0000,4.7905,57.4866,89.82,89.82,0.0833,6840.1380,32768000,393216000
l1_matrix_add,16,64,256,16384,2,128.0000,64.0000,3.9375,47.2495,73.83,73.83,0.0833,8322.1150,32768000,393216000
l1_matrix_add,16,64,512,16384,2,128.0000,64.0000,4.2744,51.2926,80.14,80.14,0.0833,7666.1310,32768000,393216000
l1_matrix_add,16,64,1024,16384,2,128.0000,64.0000,4.5134,54.1610,84.63,84.63,0.0833,7260.1290,32768000,393216000
l1_matrix_add,16,64,2048,16384,2,128.0000,64.0000,4.7236,56.6827,88.57,88.57,0.0833,6937.1370,32768000,393216000
l1_matrix_add,16,64,4096,16384,2,128.0000,64.0000,4.8209,57.8503,90.39,90.39,0.0833,6797.1270,32768000,393216000
